Date,Total,Mon,Tue,Wed,Thu,Fri,Sat,Sun
2019-11-23,2568.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-24,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-11-25,6486.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-26,6658.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-11-27,5152.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-28,1158.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-11-29,3714.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-11-30,1256.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-01,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-02,6518.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-03,6748.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-12-04,6678.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-12-05,7354.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-06,6616.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-12-07,1320.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-08,2298.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-09,8034.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-10,6624.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-12-11,5734.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-12-12,5390.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-13,5826.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-12-14,1452.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-15,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-16,7098.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17,7398.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-12-18,6254.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-12-19,4430.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-20,2276.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-12-21,584.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-22,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23,2980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,1704.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-12-25,826.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-12-26,2134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-27,2276.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-12-28,1676.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-29,1846.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-30,3606.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,2284.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,1706.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-02,4320.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-03,4976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-04,1852.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-05,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-01-06,5690.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,5968.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,6756.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-09,5528.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-10,3974.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-11,1248.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-12,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-01-13,2334.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,1666.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,2030.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-16,4714.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-17,4572.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-18,1284.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-19,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-01-20,3530.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,5416.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,5140.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-23,4518.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-24,5104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-25,2006.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-26,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-01-27,6326.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,5458.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,5664.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-01-30,6050.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-31,4080.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
